content,file_path
"求助：我的博客模块顺序大乱！我的博客模块顺序大乱，按程序一个一个 ,简单的描述是我的博客模块顺序大乱，按一个一个调整后发现那显示储存和添加的工具条变成深灰色方块，不能指令了。郁闷！,答案是不必担心 
这是由于服务器繁忙造成的,做为中国第一门户网站，使用新浪服务的人越来越多，资料更新需要时间，您可以多刷新几次页面,或者过一段时间再试试，或者避开登陆使用高峰.问题自然就可以解决了.

移动模块：
 
进入定制作个人首页
将鼠标移到你要移动的模块上方
出现十字框后点击鼠标右键
拖到你指定的位置后放开鼠标键
按这样的办法安排好每个模块之后
保存设置

点击管理博客
定制我的首页
在所有的模块上点击隐藏

再点击管理博客
定制我的首页
添加模块
按照你想要的顺续
勾选做好的面板
选取
保存设置 ",baike2018qa\baike_qa_train.json
"大DD技能如何搭配,升级,头痛哦~~~~~~我现在买了一个大DD ,简单的描述是我现在买了一个大DD,82级了,猛击学到5级,可是打怪时总拉不住仇恨,头痛啊,很喜欢这个BB,不想放弃,用过的YJ姐姐指点下哈,还有就是有人告诉我洗震慑学咆哮,不知道咆哮的施放间隔是多少,我觉得应该和猛击一起用,我现在打一个怪用4-5下技能,不知道可不可以跟上,别打两三个怪才能用一下咆哮就无语了,拜托拜托啦!!!!!!!!!!!!很急,答案是感觉虽然咆哮能拉仇恨，但是不附加攻击，撕咬还是不错的，和猛击一起用，基本可以拉住仇恨。",baike2018qa\baike_qa_train.json
"新浪博客的字数限制系统显示：文章内容不能为空并且不能超过2万个字 ,简单的描述是显示：文章内容不能为空并且不能超过2万个字符或1万个汉字。我只有约5000字，为什么会有这种问题？,答案是    这是因为编辑器统计的字节数是包含文章格式的源代码，而非纯粹的文字数。
　　如果您选择的是word编辑器，当您从网页或者word中拷贝粘贴文章时，除了真正的内容，还包含大量控制文章显示格式的代码，所以常常会造成您的文章字数不够1万字，发表时却提示超过一万字。

　　解决办法：
    １．您可以在将网页拷贝到编辑器之前，先拷贝至记事本，记事本会过滤掉这些代码，再将记事本中内容拷贝至编辑器即可正常发表了。
　　２．您可以选择ubb编辑器，便不会出现这种问题。

",baike2018qa\baike_qa_train.json
"中国国庆节,国外有放假的吗? ,简单的描述是,答案是没有的，自己给自己放假。",baike2018qa\baike_qa_train.json
"日出美丽立取上，残月屋下友情长，无奈您却无心往，白水一勺表衷肠，? ,简单的描述是日出立取上，残月屋下友情长，无奈您却无心往，白水一勺表衷肠，春雨绵绵别三日，但已人去走下场，嫦娥无女不寻常。每一句猜一个字，请大家帮忙。,答案是最爱你的人是我",baike2018qa\baike_qa_train.json
"ps1游戏机最近从朋友那搞来一台PS1,但不知道怎么连电视(搞半 ,简单的描述是最近从朋友那搞来一台PS1,但不知道怎么连(搞半天出不来),谁来教一下,最好有说明书和图.谢谢.,答案是把PS1的AV连接线连接到电视机的3个插口处就可以啊，把连接线的一端插好在PS1的主机后面，是有个适合插连接线的插口的，而AV线的另外一端就对准电视机的3个颜色插口，红色对准红色插口去插，白色对准白色插口去插，而黄色就对准黄色插口去插就可以啊。其实是很简单的操作啊。根本是不需要用到说明书的指点。。",baike2018qa\baike_qa_train.json
"近期有什么好看的韩剧吗？青春偶像剧之类的（港台的也行） ,简单的描述是青春之类的（港台的也行）,答案是最新的还在连载的韩剧有
<<李算>> --- 历史剧 李瑞镇、韩智敏主演
<<不汗党>>---现代剧 李多海、张赫主演
<<快刀洪吉童>>-- 古装剧 姜志焕、成宥利主演
<<爱也好恨也好>>--是日日剧,收视率每周都第一  韩智慧主演",baike2018qa\baike_qa_train.json
"“驴友”是什么意思？今天浏览本地的晚报看到一篇报道大意是：12名 ,简单的描述是今天浏览本地的晚报看到一篇报道大意是：12名徒步穿越某某地段时有两名驴友失踪至今已10天云云。驴友是什么意思？,答案是爱好自助旅游的人，就是那种自驾车，自选路线的人。
个人理解， 驴友不仅仅是“旅游”爱好者的谐音而且是一种亲切的称呼，因为这种旅游很辛苦，追求的就是这种战胜困难享受成功的快乐。所以“驴”一样的精神和形象就使有过这种体验的人觉得亲切。
我想你如果亲自体验一回就明白了：）",baike2018qa\baike_qa_train.json
"高二数学甲、乙两个篮球运动员，投篮命中率分别为0.7及0.6，每 ,简单的描述是甲、乙两个运动员，投篮命中率分别为0.7及0.6，每人投篮三次，求：（1）两人进球数相等的概率；（2）甲比乙进球数多的概率。（保留三个有效数字）答案　（1）0.321　　（2）0.436,答案是设P{X,Y}为甲投中X次,乙投中Y次;1)、甲乙投中的次数相等，则为P{X，X}（X=0、1、2、3）所以P=P{0，0}+P{1，1}+{2，2}+P{3，3}=(0,3)0.3^3*C(0,3)0.4^3 + C(1,3)0.7*0.3^2*C(1,3)0.6*0.4^2    +C(2,3)0.7^2*0.3*C(2,3)0.6^2*0.4 + C(3,3)0.7^3*C(3,3)0.6^3=0.32074≈0.3212)、要甲比乙进球多，则(i)、当乙进球为0时，那么甲进的球数可能为1、2、3，即该事件A发生的概率为C（0，3）0.4^3*(1-C(0,3)0.3^3)=0.062272（ii)、当乙进球数为1时，那么甲进的球数可以为2，3，则该事件B发生的概率为C(1,3)0.6*0.4^2*(C(2,3)0.7^2*0.3 + C(3,3)0.7^3)=0.225792(iii)、当乙进球数为2时，那么甲只能进3个球，那么该事件C发生的概率为C(2,3)0.6^2*0.42C(3,3)0.7^3=0.148176将所有的可能的事件加起来，P（A）+P（B）+P（C）=0.062272+0.225792+0.148176 = 0.43624 ≈0.436",baike2018qa\baike_qa_train.json
"天津狗不理包子是怎么做的？馅是怎么调的，皮是怎么擀的，吃得时候加 ,简单的描述是馅是怎么调的，皮是怎么擀的，吃得时候加不加醋。,答案是天津不理包子的制作工艺 天津狗不理包子已有100年的历史，其选料精良、皮薄馅大、口味醇香、鲜嫩适口、肥而不腻，已成津门一绝。所用主料有（制100个）：小麦粉1750g，面酵 500g，猪肉（肥三瘦七）800g，所用辅料有：葱末100g，姜末25g，酱油150g，香油100g，高汤适量，味精少许，碱面适量。 制作时，将猪肉洗净，剔除骨渣及软骨，绞或剁成茸，放入馅盆内，加姜末拌匀，边倒酱油边搅打；放置片刻，随之徐徐加入高汤，继续搅打至有粘性、软硬适度，放入葱末、味精、香油、搅匀成馅料。精面粉与面酵加清水和面，盖上湿布发酵，见有面花拱起、发酵适中时，兑入适量碱揉匀，停片刻再于案上揉出光面，揉成长条，按50g面粉揪4个面剂，共100个左右。之后擀面，包馅，每个包15g肉馅，收口捏褶约15－16褶，蒸熟即可.高汤一定要选好鸡，它是基础。用4斤以上的老母鸡，当然要土鸡--你可能不会选，请与鸡贩子搞好关系，砍鸡为大块后用铁锅炒到水干。用鼎锅--也就是高而鼓的砂锅--将鸡放入大火烧开，撇净浮末。准备宣威火腿或者金华火腿半斤，切为1CM厚的片、春笋1斤也切为薄片，猪的筒子骨头2根一起放入鸡汤里，大火烧开再次撇去浮末。改用小火炖5个小时。到时间了拣去所有的固体东西。　　用纱布--纱布可以用口罩拆了代替--将汤过滤2次，加黄酒一小酒杯，姜一小块，绝对不能放盐。再烧开10分钟，改用中火。把准备好的瘦肉半斤切为小粒，放到汤里边放边搅动（请慢慢的搅动）5分钟后再次过滤，你的汤就好了。　　高汤的制作过程：将老鸡、火腿、瘦猪肉、鸡脚等放入沸水汤桶，用文火煲8小时，即可。这种汤一次用不完的，因为它太鲜了太美了，放它入冰箱，用多少取多少。",baike2018qa\baike_qa_train.json
"如何快速升到12级？ ,简单的描述是,答案是最老实的办法就是慢慢来。无论什么游戏也是如此，除非有修改器之类的，就另当别论了。
",baike2018qa\baike_qa_train.json
"给我一个20,简单的描述是,答案是晕```
号可以给，能否冲点QB（开玩笑）
浙江1 40漫游，别找我带哈，漫游带人夸张点`",baike2018qa\baike_qa_train.json
"茶酵母有谁用过啊？ ,简单的描述是,答案是茶酵母  是各种茶的 配和 而成的 ``其效果我不知道  我可以介绍别的茶  给你试`坚持运动的 基础上 喝喝茶 ``是减肥的方法 现在是现在秋冬 要喝 有去油腻 去火 养胃 功效的茶` 所以这个时候喝 菊普茶 铁观音是最好的 菊普茶就是 菊花和普洱混着 泡的茶 口感即清爽 又柔和 `` 菊普茶 铁观音 的茶性温和。都是有很好的 养胃 去火。减肥。美容 保健等功效 选择好茶叶，还需要喝对了时间。 (1)早晨起床后饮淡茶水，补充一夜之间的水消耗； (2)上午10时左右饮浓些的茶水，可补充流汗及尿液排出的水分； (3)下午3时左右饮淡茶水，再度补充体内排出的水分，并使体内囤积的废物顺利排出，防止人体酸性化。 (4)晚上8时左右，睡前饮水，因睡眠时血液浓度增高，睡前饮水可以冲淡血液，加速血液循环。 介绍一些常识，因人而易，喝出健康长寿来！ 天韵茶庄",baike2018qa\baike_qa_train.json
"现我在用黑人茶味的牙膏,最近发现牙齿变了黄很多.请问同胞们用哪个? ,简单的描述是牙膏哪种管用?,答案是     牙齿变黄应该不是牙膏的原因，成人的牙齿正常都不会太白，因为矿化度比较高，釉质比较透明，显示出是牙本质的颜色，而且随着年龄的增加牙齿的颜色会越来越深，和进食留下的色素还有增龄性的着色有关，这很难避免，所以牙齿有一点黄是正常的，电视上那种是骗骗人的。
一、在牙膏上洒一点盐再用会有美白健齿效果的。
二、用竹盐牙膏吧,因为竹盐牙膏含有盐,盐能美白牙齿.
",baike2018qa\baike_qa_train.json
"请问,那个什么遗迹木刀是怎么弄的就是那把+必杀的刀 ,简单的描述是就是那把+必杀的刀,答案是法兰城遗迹礼品店有售",baike2018qa\baike_qa_train.json
"有什么好的电脑推荐下么 ,简单的描述是有什么好的推荐下么,答案是入个索尼本本吧，SONY 索尼 SVF1531V8CW 15.6＂笔记本电脑 I5-4200U/4G/750G/2G独显/DVD/蓝牙 4399还不错推荐 华硕s46 或 宏基E1 系列 
质量可靠 性价比高 价位在三千到五千
注重游戏性能又追求性价比的考虑:宏基v5系列,gt750显卡款.五千内拿下.
游戏玩家推荐dell的xps系列或者地球人.
具体价格和配置参考亚马逊或京东等商城 
不推荐神舟 联想 三星等 质量不可靠 

如果我的答案对你有用,麻烦点击""好评""，谢谢！",baike2018qa\baike_qa_train.json
"我有盆腔炎吃点什么药好呢？ ,简单的描述是,答案是快用妇炎康。或针灸关元，气海，大赫，归来，三阴交穴。",baike2018qa\baike_qa_train.json
"谈谈你们对自私的看法这个社会上的人都是自私的吗,我觉得自私是人的 ,简单的描述是这个社会上的人都是自私的吗,我觉得自私是人的一种本能,没有私心的人是不存在的,所谓人不为己天诛地灭.有时我觉得自己自私,但看到身边比我自私的人大有人在,比较起来我算是小乌见大乌了.到看病,医生只管自己的回扣拿得多不多,不管病人的需要,尽可能多的开药,也不管这些药病人吃多了有没有副作用,当官的贪赃枉法,法院乱判案,还有社会上的一些人能撮就撮,能骗就骗,甚至自己的亲友都骗,借钱不还的人大有人在等等,看到这些人活得好好的,比那些不自私的人过得还好,我觉得自己还可以更自私点.不知各位是如何看待自私的.,答案是当然，自私是人的天性。但是，要有一个度，不能触犯道德的底线。目前社会，许多人表现极端自私，应与当今社会信仰缺失，唯物主义“变味”（指什么都不拍）、社会风气败坏，没有道德约束、舆论约束。同时，也与社会上的一些不公正现象有关。

但是，我坚信随着社会和谐，总有一天，人的极端自私会受到道德约束、舆论约束、制度约束的。",baike2018qa\baike_qa_train.json
"一万台币能兑换多少人民币？ ,简单的描述是,答案是2500人民币",baike2018qa\baike_qa_train.json
"一年真的很重要吗?请帮帮一个准妈妈!以前不想要小孩,主动拿掉过几 ,简单的描述是以前不想要小孩,主动拿掉过几个.我去年怀孕了,但自已很不小心流产了.本来该今年三月份生.结果没有了.之后又怀孕了,但预产期是明年一月底二月初.小了差不多一岁.我是77年12月底生人,如果是今年三月生,还可以说是29岁生,但这次只能说是30岁,也可以说是31岁生了.我一想到这,就难受得要命!该怎么办啊?觉得自已是个老妈妈了.其实去年那个宝宝怀上后,也在焦虑中,觉得应该早几个月要宝宝,这样我就可以是28岁当妈妈了.为什么我总在后悔中.以前自已不想要小孩,现在才要又后悔了,明知是不可能改变的事,就是要不停的自责.另外,我现在没有工作,没有同事以前不想要小孩,主动拿掉过几个.我去年怀孕了,但自已很不小心流产了.本来该今年三月份生.结果没有了.之后又怀孕了,但预产期是明年一月底二月初.小了差不多一岁.我是77年12月底生人,如果是今年三月生,还可以说是29岁生,但这次只能说是30岁,也可以说是31岁生了.我一想到这,就难受得要命!该怎么办啊?觉得自已是个老妈妈了.其实去年那个宝宝怀上后,也在焦虑中,觉得应该早几个月要宝宝,这样我就可以是28岁当妈妈了.为什么我总在后悔中.以前自已不想要小孩,现在才要又后悔了,明知是不可能改变的事,就是要不停的自责.另外,我现在没有工作,没有同事作比较,但是老公的同事和老婆和我们基本上都是同年人,他们大多数都是今年要的,如果我不流产,我比他们都大几个月,现在他们都比我大几个月,更要命的是,单从年份上看就是一岁的差别了.想到这些,我就很难受,都快吃不下饭了,觉也睡不好.帮帮我吧!我现在怀孕5个多月了!这都是我自已找的压力,是不是心理有问题,老公不停的劝我,像是不起作用!我都不知道该怎么办了.,答案是不管怎么样，你都已经错过了女性生育的最佳时机(26终止).所以你这样一而再的后悔其实带来的最大的弊端应该是你的孩子.你有没有为宝宝的健康着想过，作为准妈妈这个是最不应该的.

人生中有太多的无奈,难道你要为此一直错下去???

很多女性40多了才有可爱的孩子,为此他们感谢上苍如此眷顾她们,还有很多连孩子都没有.没有孩子的女人是最痛苦和可怜的.所以,懂得知足吧,放开你自己的那些没有意义的想法,不要去比较,不要去后悔,根本就没有必要,没有在意你的这些比较.好好珍爱你肚里的孩子吧!
记住,人生没有太多的后悔,过了把握不住只能责怪自己.",baike2018qa\baike_qa_train.json
"[英翻中]Iwentaboutmybusiness. ,简单的描述是,答案是1.我开办了自己的公司。
2.我照常做自己的事情。
（具体的意思需要联系上下文。希望对你有帮助O(∩_∩)O~）",baike2018qa\baike_qa_train.json
"公务员考试数字推理4,9,1,4,3,40,()请问各位高手答案 ,简单的描述是4,9,1,4,3,40,()

请问各位高手答案为何为121，请详细列出步骤,答案是每什么规律阿，希望有高手！",baike2018qa\baike_qa_train.json
"无锡哪里好玩啊？[疑问][疑问][挤眼] ,简单的描述是无锡哪里啊？[疑问][疑问][挤眼],答案是您好，是灵山，三国城，请好评谢谢",baike2018qa\baike_qa_train.json
"最新开的服是哪个如题，不想玩这个了，真让人失望 ,简单的描述是如题，不想玩这个了，真让人失望,答案是新服“普罗旺斯”2009年8月5日16：00隆重开服",baike2018qa\baike_qa_train.json
"有没有人知道使用氧气机的副作用，请私信我 ,简单的描述是有没有人知道使用氧的副作用，请私信我,答案是如果你身体健康就没有必要每天用吸氧机，因为吸氧机是利用分子筛物理吸附和解吸技术。吸氧机内装填分子筛，在加压时可将空气中氮气吸附，剩余的未被吸收的氧气被收集起来，经过净化处理后即成为高纯度的氧气。主要用于氧疗和保健，如呼吸系统疾病和心脑血管疾病、高原缺氧症等。高压或常压下，吸入高浓度的氧达一定时程后，氧对机体产生的功能性或器质性损害。氧中毒可分为中枢型、肺型、溶血型和眼型。无论发生哪一型氧中毒，整个机体均同时受害。临床上，在高于0.3MPa压力下吸氧，常规治疗时随意延长吸氧时间，常压下长时间吸入浓度高于50％的氧是氧中毒的常见原因。故每天使用或者使用不当的话会对机体造成不良影响。要根据自己的状况合理地的使用。",baike2018qa\baike_qa_train.json
"请问什么方法养金鱼不会死？ ,简单的描述是,答案是怎样防止家养金鱼死亡。 初养鱼者都有死鱼的经历，原因是还没有掌握养金鱼的知识。一般来说，凡是精心饲养，管理得法，注意放养密度，饵料新鲜，定质、定量、定时投喂；掌握好水温变化，维持水质良好等要令，就能够把金鱼养好的。以下向您介绍养好金鱼必须注意到的基本要令和方法，供您参考。 一 养好鱼要先学会买好鱼 对初学者而言，首先是买到健康鱼。那么怎样挑选健康金鱼？ 健康的鱼在水体的中下层游动、觅食且争食，游姿自然、悠闲、合群，尾鳍清澈透明、飘逸。沉底、浮头、头朝下或侧翻的鱼、游动现挣扎状，有外伤，掉鳞，长白毛、白点，尾鳍肥厚、浑浊、严重血丝的，眼球浑浊、体色暗淡无光及单身独处的，是病鱼无论多喜爱也不能购买。 刚学养鱼有一个技术积累过程，不一定选完美的鱼，而要买便宜的鱼、健康的鱼这一点是一定不能忽略的。特别是冬天买金鱼更应小心挑选，因为冬天病鱼特别多。 二 养金鱼前先要准备好一个体积不能太小的鱼缸，这主要根据你所养金鱼的大小和数量多少来决定。要注意鱼的投放密度。初养者常会见到喜爱的鱼就买，极少顾及缸内究竟能养多少条鱼，就算征求鱼贩们的意见，以营利为目的他们，能说让你少买吗？以本人经验，最少要保证达到3升水养1厘米长的鱼，如果您的鱼缸容纳了100升水，那么可喂养10厘米的鱼3条，5～6厘米的鱼(其体形比较窄小)可养8条。冬天气温低、喂食少，可以适当养多一些。在较大的空间内金鱼比较活跃，体色较鲜艳。密度过大水中会缺氧、水质恶化导致金鱼生病死亡。 三 准备给金鱼用的新水，要先存放一两天，称为“困水”，一方面是为了去除水中的氯气，另一个作用是使新水和旧水的温度接近。 四 买好金鱼一定要充氧，以免回家途中被闷死。金鱼到家后不要急于入缸，要先将装鱼的塑料袋放入鱼缸10至20分钟后再打开，让缸水分几次倒流入袋中，同袋中原先的水逐步混合，以使鱼儿逐步适应新“家”的水温、水质。如有灯光照射，应将灯光关掉，在黑暗中鱼儿比较安静，不易受惊。 五 不能急剧改变水的温度。金鱼可以在很宽的温度范围内生存，冬天在冰层以下仍可维持生命，大热天只要不在烈日下爆晒也能正常，但是如果急剧改变温度，就会导致生病或死亡，购鱼时就要注意到水族店的水温和你家鱼缸的水温，偏差不宜过大，一般4度以内是允许的。 六 不能一次换水过多， 否则水质突然变化，会导致金鱼的水质不适症发生。 金鱼已适应了原来的水质中生活，水质突然改变，金鱼会无法适应而得病，甚至突发死亡。 七 怎样投食。以每天一至两次和5至10分钟内吃完为宜。阴雨天要少喂，晚间不能喂。因为鱼在消化食物时需要消耗更多的氧，阴雨天、晚间气压较低，溶入水中的氧也就低，如此时喂鱼将可能导致水中严重缺氧而死鱼。死鱼大都发生在晚间，其原因就在于此。 可根据鱼粪的颜色来分辨别金鱼饥饱和消化吸收情况：鱼粪呈绿色、棕色或黑色者，表示鱼体摄食适合，吸收良好。如果鱼粪呈白色，则表明鱼食过饱。 八 食料一定要清洁。喂饲了不洁鱼食，极易导致鱼病的发生。虽然金鱼最喜欢活食，喂活食的金鱼生长也较快。但活食都生长在污染的水环境中，极易沾染病菌，故投放活食要慎重。建议购买由专业公司生产的品牌冷冻新鲜食料，如血红虫、丰年虾等，再辅以豆类及蔬菜，以维持全面的营养。面包虫也是金鱼喜爱的活食，营养价值也高，也可以适当投喂。 九 要保持水的清洁。金鱼进食量大，消耗大量氧气及排出大量废物对水产生污染并滋生病菌。为了保持水的清洁，应该安装过滤器，每天还要利用从缸底部抽除排折物和残饵的同时换去十分之一的旧水，特别是夏天一定不能忽视。最好采用带充气设计的过滤，让过滤和充气同时进行，既使水体得以净化又补充了氧气。 十 不能将油脂类带入水中。油污会浮在水面将空气隔绝，使水中的氧得不到补充，会导致金鱼缺氧死亡。投食肉类或手上涂抹过护手霜操作，都会将油脂带入水中，应该仔细避免。 十一 最好先从文鱼类金鱼养起。 文鱼类金鱼觅食能力强、体质较强健、身体较不易受到意外伤害，积累经验后再养名贵鱼可减少损失。 ",baike2018qa\baike_qa_train.json
"海贼王一共有多少集? ,简单的描述是,答案是目前已有TV动画558话（仍在更新连载，每周日早11：00更新），剧场版11部，原著漫画676话（仍在连载中），具体一共多少集还要等作者尾田荣一郎来定夺",baike2018qa\baike_qa_train.json
"基金知识1、以下哪些基金交易在银行受理后还需要由基金公司在T+2 ,简单的描述是1、以下哪些交易在银行受理后还需要由基金公司在T+2日予以确认？（多选） A、基金账户开户  B、基金认购、申购、赎回  C、基金转换  D、账户信息修改 2、哪几种费用是投资者在基金交易时需要直接承担并支付的？（多选） A、认（申）购手续费  B、赎回手续费  C、基金转换费  D、销售服务费 3、越来越多的投资者开始使用基金转换这一功能，目前办理基金转换业务，需要符合什么条件？（多选） A、必须是同一家基金管理公司管理的开放式基金  B、必须是同一家银行托管的基金  C、必须是同一家注册登记机构登记的1、以下哪些交易在银行受理后还需要由基金公司在T+2日予以确认？（多选） A、基金账户开户  B、基金认购、申购、赎回  C、基金转换  D、账户信息修改 2、哪几种费用是投资者在基金交易时需要直接承担并支付的？（多选） A、认（申）购手续费  B、赎回手续费  C、基金转换费  D、销售服务费 3、越来越多的投资者开始使用基金转换这一功能，目前办理基金转换业务，需要符合什么条件？（多选） A、必须是同一家基金管理公司管理的开放式基金  B、必须是同一家银行托管的基金  C、必须是同一家注册登记机构登记的基金  D、必须是同类型的基金 4、嘉实基金管理公司截止2007年6月20日旗下共管理多少只开放式证券投资基金？ （单选） A、 8只  B、9 只  C、10只   D、11只  5、嘉实基金管理公司凭借长期持续优异的成绩连续几年获得“金牛基金管理公司”称号？（单选） A、2年  B、3年  C、4年  D、5年 6、嘉实基金管理公司旗下哪几只基金在浦发银行开通了定期定额交易。（多选） A、嘉实服务增值基金  B、嘉实稳健基金  C、嘉实主题精选基金  D、嘉实保本基金 7、嘉实沪深300指数基金自2005年8月成立以来，业绩良好，该基金跟踪的指数沪深300指数具有如下特点：（多选） A、是第一只由沪深证券交易所联合推出的全市场统一指数, 具有高度的代表性  B、该指数的波动最小  C、该指数是即将推出的股指期货的标的指数  D、目前被市场推出的指数基金广泛使用 8、根据晨星（中国）的基金分类标准，开放式基金分为哪几大类？（多选） A、股票基金   B、配置基金  C、债券基金  D、货币基金  E、保本基金 9、浦发银行目前销售基金（包括华安直销）的数量有多少只？（单选） A、90-100只  B、100-110只  C、110只－120只  D、120只以上 10、浦发银行基金精品屋提供的增值服务有哪些？（多选） A、以第三方独立客观的晨星基金评级为基础，由专业理财人员为客户提供一对一的理财顾问服务  B、获邀参加浦发银行与基金公司联合举办的基金理财讲座                      C、网上证券频道、基金频道提供全方位投资资讯服务  D、基金交易成功、交易失败资金退回，浦发银行及时语为投资者提供短信通知服务 ,答案是是很好的题目  但学习了！谢谢！ ",baike2018qa\baike_qa_train.json
"懒人理财听说基金定投是最适合懒人的理财方式，嗯，我也今天定投了几 ,简单的描述是听说定投是最适合懒人的理财方式，嗯，我也今天定投了几个基金。股票型买了200，指数型买了500，混合型买了500然后打算再一次性购买2款新基金，打算各买3000，不知是否合适？还有1万块剩余，那该怎么处理好？难道还要买基金？近几年我不需要用到钱，可惜又不懂股票之类的，怎么处理呢？,答案是定投是正确的，但是更要看你定投的品种，尽管会有河东河西之分，但是若论长期那些就成了浮云了。
看看那些定投处于前列的基金为什么可以傲视群雄？一切皆是有原因的。
以数米网的那个数据来看。现在定投5年出现赔本的概率可能也就5%，但是收益率超过30%的机会超过5成。这还是经过牛熊转换的。如果觉得少，就投资高起点的，如果觉得这样还可以，那就好好选选吧。既然赔钱概率那么低，找个能跑赢一半基金的也不是很难吧？",baike2018qa\baike_qa_train.json
"什么彩票好玩想玩下彩票大家给点建议 ,简单的描述是想玩下 大家给点建议,答案是什么彩票都是负和局游玩，从这个角度看什么彩票都不好玩。
从返奖率来看，足彩最好，65%；其他的如双色球、七星彩、大乐透等都是50%。
彩票不过是简单的数字游戏，而足彩却搞的那么复杂，如果不是对足球特别感兴趣，不如玩双色球、七星彩、大乐透。",baike2018qa\baike_qa_train.json
"请帮我写副对联，有重赏请帮我写副对联，横批是“请学苦练 ,简单的描述是请帮我写副对联，横批是“请学苦练,答案是书山有路勤为径，学海无涯苦作舟。",baike2018qa\baike_qa_train.json
"这是什么花？ ,简单的描述是这是什么？,答案是像是“富贵竹”。

富贵竹属多年生常绿草本，株高可达1.5~2.5米高以上，如作商品观赏，栽培高度为80～100厘米为宜，多栽培于园圃中，喜阴湿，茎叶肥厚，其品种有绿叶、绿叶白边（称银边）、绿叶黄边（称金边）、绿叶银心（称银心），主要作盆栽观赏植物，观赏价值高，并象征着""大吉大利""，因而颇受国际市场欢迎。",baike2018qa\baike_qa_train.json
"用玫琳凯的产品去斑，刚开始时是不是会增多，然后再慢慢消退啊？是用 ,简单的描述是是用盈白乳之后,答案是是的，因为刚开始的时候它是要把你皮肤基底层的黑色素全部发出来，然后再慢慢淡淡化掉的，当发出来的斑变成深色的，这样的斑是完全可以淡化掉的，如果发也来的斑还是原来的颜色，这样的斑是不能去除的，但是可以慢慢的淡化，所以刚开始的时候你也不要着急，一般美白周期是45天的，我也是用了好几个月才淡化掉的哦。",baike2018qa\baike_qa_train.json
"氮气增压是怎么工作的？它和涡轮增压，机械增压有什么区别吗？氮气增? ,简单的描述是氮气增压是怎么工作的？它和涡轮增压，机械增压有什么区别吗？氮气增压在什么里有？它的英文拼写是怎么写呀？谢谢,答案是涡轮增压 trubo是利用排气的高温高压推动废气涡轮高速转动，在带动进气涡轮压缩进气，提高空气密度，同时控制增大喷油量，配合高密度的进气，因此可以在排量不变的条件下提高发动机工作效率。简单点说就是废物再利用，将排气导入涡轮工作组，然后改变压力，形成压力差，增大发动机的工作压力。由于废气涡轮是靠排气推动的，因此在发动机转速底时（待速）不启动，只要发动机转速足够（通常在1500转以上）turbo就开始工作，在启动转速范围以上都持续工作。涡轮增压的迟滞现象众在技术越来越先进的现在，已无明显感觉（但也令人很不爽）。氮气增压不是靠提高空气密度获得高效率，而是靠汽油在氮气中的高燃烧值，提高输出，所以原理上是完全不一样的， turbo压缩的是空气，空气取之不尽用之不绝，但是氮气增压的氮气 是储存在钢瓶中的，数量有限，因此只能提供短暂的爆发力，但这重爆发力确实是惊人的。机械增压其实是一种以马力换马力的装置。它是以发动机本身轴的转动带动机械增压，从而换取马力。成本较高（所以tubro应用比sc广），多数是奔驰在用。turbo的应用比sc广，所以更多的人知道Tubro而不知道SC，SC的工作效率也是不错的，不会差于Turbo，虽然SC消耗一部分机械能，但排气顺畅， 没有迟滞（本人觉得是最大优点）且能根据发动机的运转负荷变化增压大小，Turbo的惯性问题，不但在启动增压时产生迟滞让人不爽，更在发动机由高转过度到低转时，由于惯性增压不能马上减少，必须通过减压阀减压，这一切的一切都会令人失去很多驾驶乐趣。但机械增压，虽然消耗一小部分功率，但与产生的功率相比基本上可以不用计较。 ",baike2018qa\baike_qa_train.json
"有人参加天津新东方的秒杀课程活动吗我看网上说今天秒杀课程活动开始 ,简单的描述是我看网上说今天秒杀课程活动开始了，有没有人秒杀成功的？？,答案是当然有啦。。那天我去新东方上课时还看见有个人去报名啦~~~~第一期已经结束了。。要再想参加得等第二期了。。详细的你可以去天津 新 东方官网去看看啊~~",baike2018qa\baike_qa_train.json
"民航网有哪些优势？谁知道 ,简单的描述是,答案是技术优势；产品优势；人才优势；渠道优势。具体的你还可以到民航网的网站去了解一下。",baike2018qa\baike_qa_train.json
"头疼,恶心,冒虚汗,还冷,浑身疼,没劲,请问这是怎么啦,吃什么药? ,简单的描述是头疼,恶心,冒虚汗,还冷,浑身疼,没劲,请问这是怎么啦,吃什么药可以缓解?,答案是你好，根据你描述的情况主要考虑为中暑。像你这种情况主要是中暑的表现，建议你可以服用霍香正气水人丹抗病毒口服液阿莫西林胶囊等药物。注意休息，多喝开水，饮食以清淡为主，禁辛辣刺激性食物和油腻煎炸食物。避免在高温下劳动，保持室内通风。",baike2018qa\baike_qa_train.json
"月子中心主要是怎么照顾产妇，深圳有没有便宜点的月子中心？现在看月 ,简单的描述是现在看中心广告都是环境好，价格高。想问问月子中心里面都是怎么照顾产妇和宝宝的，价格在多少？,答案是宝生医院月子馆不错，只要2W多。妈妈产后的中医瘦身理疗还蛮不错的，还有美容这些。周六下午3点半还能免费去听妈妈课堂，他们的月子餐也还蛮好吃的。咱们普通工薪阶层有条件的话，在这坐月子还蛮合适的。",baike2018qa\baike_qa_train.json
